source_record_id,platform_name,country_of_origin,manufacturer,domain,category,status,photo_url,photo_page_url,photo_license,photo_status,source_dataset,source_url,source_date,verification_level,aliases,model_code,design_organisation,class_mark,airframe_type,mtow_kg,endurance_min,endurance_h,range_km,max_speed_kmh,payload_kg,wingspan_m,length_m,notes
SRC-0540,Searcher (Mk 3),Israel,IAI,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,IAI,Group II,Fixed-wing,450,,18,250,204,120,8.6,,Databook systems specification page 307.
SRC-0541,Sky Striker,Israel,Elbit Systems,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Elbit Systems,Group I,Fixed-wing,,,2,20,,10,,,Databook systems specification page 307.
SRC-0542,Skylark (Skylark 3),Israel,Elbit,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Elbit,Group I,Fixed-wing,45,,6,100,,10,4.7,2.2,Databook systems specification page 308.
SRC-0543,Skylark I-LE (Skylark I-LEX),Israel,Elbit,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Elbit,Group I,Fixed-wing,7.5,,3,40,,1.2,3,,Databook systems specification page 308.
SRC-0544,SpyLite,Israel,Bluebird Aero,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Bluebird Aero,Group I,Fixed-wing,9,,4,80,120,,2.7,1.4,Databook systems specification page 308.
SRC-0545,Ranger,Israel / Switzerland,"IAI,RUAG",Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,"IAI,RUAG",Group II,Fixed-wing,280,,9,,240,,5.71,4.61,Databook systems specification page 308.
SRC-0546,Watchkeeper,Israel / United Kingdom,"Thales UK,Elbit Systems",Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,"Thales UK,Elbit Systems",Group II,Fixed-wing,,,,,,,,,Databook systems specification page 308.
SRC-0547,Hunter,Israel / United States,"IAI,Northrop Grumman",Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,"IAI,Northrop Grumman",Group III,Fixed-wing,884,,21,,,226,10.44,7.01,Databook systems specification page 308.
SRC-0548,Falco Explorer,Italy,Leonardo,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Leonardo,Group III,Fixed-wing,1300,,24,,,350,,,Databook systems specification page 308.
SRC-0549,Falco,Italy,Leonardo,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Leonardo,Group II,Fixed-wing,490,,14,200,216,70,7.2,5.25,Databook systems specification page 308.
SRC-0550,P.1HH Hammer- Head,Italy,Piaggio Aero- space,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Piaggio Aero- space,Group III,Fixed-wing,"6,146",,10.5,8148.8,,226.796,15.6,14.4,Databook systems specification page 308.
SRC-0551,RQ-24A Sixton,Italy,Alpi Aviation,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Alpi Aviation,Group I,Rotary-wing,,,0.5,5,,,,,Databook systems specification page 308.
SRC-0552,Strix-C,Italy,Alpi Aviation,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Alpi Aviation,Group I,Fixed-wing,8.65,,,,86,1.5,3,,Databook systems specification page 308.
SRC-0553,Strix-D,Italy,Alpi Aviation,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Alpi Aviation,Group I,Fixed-wing,,,,,,,,,Databook systems specification page 308.
SRC-0554,JUXS-S1,Japan,Hitachi,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Hitachi,Group I,Fixed-wing,,,,,,,,,Databook systems specification page 308.
SRC-0555,FFOS/FFRS,Japan,Fuji Heavy Industries,Military / Government,Medium tactical; Rotary-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Fuji Heavy Industries,Group II,Rotary-wing,,,,,,,,,Databook systems specification page 308.
SRC-0556,Penguin C,Latvia,UAV Factory,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,UAV Factory,Group I,Fixed-wing,23,,20,100,115,,3.3,2.3,Databook systems specification page 308.
SRC-0557,Aludra (Mk1),Malaysia,CTRM,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,CTRM,Group II,Fixed-wing,200,,3,100,220,25,6,4.5,Databook systems specification page 308.
SRC-0558,G1 Guerrero,Mexico,Hydra Technol- ogies,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Hydra Technol- ogies,Group I,Fixed-wing,30,,6,40,,,2.8,,Databook systems specification page 309.
SRC-0559,S4 Ehécatl,Mexico,Hydra Technol- ogies,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Hydra Technol- ogies,Group I,Fixed-wing,55,,8,,167,9,3.7,,Databook systems specification page 309.
SRC-0560,S45 Balaam,Mexico,Hydra Technol- ogies,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Hydra Technol- ogies,Group II,Fixed-wing,,,12,,,5,,,Databook systems specification page 309.
SRC-0561,Tsaigumi,Mexico,"431 Engineering Group, UAVi- sion",Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,"431 Engineering Group, UAVi- sion",Group I,Fixed-wing,95,,,,,,,,Databook systems specification page 309.
SRC-0562,Shahpar,Pakistan,GIDS,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,GIDS,Group II,Fixed-wing,480,,7,250,150,50,6.6,4.2,Databook systems specification page 309.
SRC-0563,Uqab,Pakistan,GIDS,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,GIDS,Group II,Fixed-wing,200,,6,150,,,5.5,4,Databook systems specification page 309.
SRC-0564,Ricuk,Peru,CIDEP,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,CIDEP,Group I,Fixed-wing,,,,,,,,,Databook systems specification page 309.
SRC-0565,FlyEye,Peru,WB Electronics,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,WB Electronics,Group I,Fixed-wing,11,,2.5,30,120,4,3.6,1.9,Databook systems specification page 309.
SRC-0566,PGZ-19R,Peru,WZL-2,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,WZL-2,Group I,Fixed-wing,90,,12,150,180,20,5.4,2.8,Databook systems specification page 309.
SRC-0567,Warmate,Peru,WB Electronics,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,WB Electronics,Group I,Fixed-wing,4,,0.8,10,,,1.4,1.1,Databook systems specification page 309.
SRC-0568,SACT Boreal 5,Romania,Military Equipment and Technolo- gies Research Agency,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Military Equipment and Technolo- gies Research Agency,Group I,Fixed-wing,5,,,6,75,,1.6,1.4,Databook systems specification page 309.
SRC-0569,Corsair,Russia,OKB Luch,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,OKB Luch,Group II,Fixed-wing,,,,100,,,,,Databook systems specification page 309.
SRC-0570,Eleron-3SV,Russia,Eniks,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Eniks,Group I,Fixed-wing,5.5,,1.5,,130,1,1.47,0.6,Databook systems specification page 309.
SRC-0571,Granat-1,Russia,Kalashnikov,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Kalashnikov,Group I,Fixed-wing,2.5,,1.3,,120,0.4,,,Databook systems specification page 309.
SRC-0572,Granat-4,Russia,Kalashnikov,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Kalashnikov,Group I,Fixed-wing,30,,,70,145,3,3.2,2.4,Databook systems specification page 309.
SRC-0573,Orion,Russia,Kronshtadt Group,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Kronshtadt Group,Group III,Fixed-wing,1000,,24,300,,60-200,16,8,Databook systems specification page 310.
SRC-0574,Orlan-10,Russia,Special Technol- ogy Center,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Special Technol- ogy Center,Group I,Fixed-wing,16.5,,18,120-600,150,,3.1,2,Databook systems specification page 310.
SRC-0575,Ptero-5E,Russia,AFM Servers,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,AFM Servers,Group I,Fixed-wing,30,,8,15-75,,5,,,Databook systems specification page 310.
SRC-0576,Takhion,Russia,Izhmash-UAV,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Izhmash-UAV,Group I,Fixed-wing,25,,6,40,,,,,Databook systems specification page 310.
SRC-0577,Skyblade III,Singapore,Singapore Tech- nologies,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Singapore Tech- nologies,Group I,Fixed-wing,5,,1,8,,,2.6,1.4,Databook systems specification page 310.
SRC-0578,Saqr-1,Saudi Arabia,KACST,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,KACST,Group III,Fixed-wing,1400,,24,2500,,250,18,9.2,Databook systems specification page 310.
SRC-0579,Bramor,Slovenia,C-Astral,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,C-Astral,Group I,Fixed-wing,4.5,,3,30,108,,2.3,1,Databook systems specification page 310.
SRC-0580,Indiza,South Africa,CSIR,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,CSIR,Group I,Fixed-wing,,,1,10,,0.5,2,,Databook systems specification page 310.
SRC-0581,Seeker 200,South Africa,Denel Dynamics,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Denel Dynamics,Group II,Fixed-wing,,,10,250,,40,,,Databook systems specification page 310.
SRC-0582,Seeker 400,South Africa,Denel Dynamics,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Denel Dynamics,Group II,Fixed-wing,450,,16,250,222,100,10,5.8,Databook systems specification page 310.
SRC-0583,RemoEye-002B,South Korea,UconSystem,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,UconSystem,Group I,Fixed-wing,3.4,,1,10,80,,1.8,1.44,Databook systems specification page 310.
SRC-0584,Remoeye-006,South Korea,Ucon System,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Ucon System,Group I,Fixed-wing,,,2,15,75,,2.72,1.72,Databook systems specification page 310.
SRC-0585,RQ-101 Falcon,South Korea,KAI,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,KAI,Group II,Fixed-wing,,,6,80,185,,6.4,4.7,Databook systems specification page 310.
SRC-0586,RQ-102,South Korea,KAI,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,KAI,Group II,Fixed-wing,,,,,,,,,Databook systems specification page 310.
SRC-0587,XeFI,South Korea,NESTEC,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,NESTEC,Group I,Rotary-wing,3,,0.5,3,36,0.5,,,Databook systems specification page 310.
SRC-0588,Alpha 800,Spain,Alpha Un- manned Systems,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Alpha Un- manned Systems,Group I,Rotary-wing,,,2.5,30,,,1.8,1.7,Databook systems specification page 310.
SRC-0589,Atlantic,Spain,SCR,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,SCR,Group I,Fixed-wing,,,5,100,,,,,Databook systems specification page 310.
SRC-0590,Condor,Spain,Drone Tools,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Drone Tools,Group I,Fixed-wing,,,,,,,,,Databook systems specification page 310.
SRC-0591,Fulmar X,Spain,Thales España,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Thales España,Group I,Fixed-wing,20,,8,80,,4,3,1.2,Databook systems specification page 311.
SRC-0592,Sistema integra- do de vigilancia aérea (SIVA),Spain,National Insti- tute of Aero- space Technol- ogy,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,National Insti- tute of Aero- space Technol- ogy,Group I,Fixed-wing,300,,,,190,,5.8,4,Databook systems specification page 311.
SRC-0593,Atlante Tucan,Spain,Airbus SCR,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Airbus SCR,Group I,Fixed-wing,5,,0.8,,,,2.73,,Databook systems specification page 311.
SRC-0594,F-330,Sweden,UMS Skeldar,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,UMS Skeldar,Group I,Fixed-wing,23.7,,8,,120,10,3.3,2.27,Databook systems specification page 311.
SRC-0595,V-200,Sweden,UMS Skeldar,Military / Government,Medium tactical; Rotary-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,UMS Skeldar,Group II,Rotary-wing,235,,5,100-200,150,,4.6,4,Databook systems specification page 311.
SRC-0596,Teng Yun,Taiwan,National Chung- Shan Institute of Science and Technology,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,National Chung- Shan Institute of Science and Technology,Group III,Fixed-wing,,,24,,,,18,8,Databook systems specification page 311.
SRC-0597,Cardinal II,Taiwan,NCSIST,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,NCSIST,Group I,Fixed-wing,5.5,,1,,55,,1.9,1.3,Databook systems specification page 311.
SRC-0598,Chung Shyang II,Taiwan,CSIST,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,CSIST,Group II,Fixed-wing,450,,,,180,,8.7,5.3,Databook systems specification page 311.
SRC-0599,Tiger Shark II,Thailand,DTI,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,DTI,Group I,Fixed-wing,,,12,,185.2,,6,4.2,Databook systems specification page 311.
SRC-0600,U-1 Sky Scout,Thailand,RV Connex,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,RV Connex,Group I,Fixed-wing,,,,,,,,,Databook systems specification page 311.
SRC-0601,Narai 3.0,Thailand,Naval Research and Develop- ment Office (NRDO),Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Naval Research and Develop- ment Office (NRDO),Group I,Rotary-wing,,,,,,,,,Databook systems specification page 311.
SRC-0602,Anka,Türkiye,TAI,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,TAI,Group III,Fixed-wing,1600,,24,,217,200,17,8,Databook systems specification page 311.
SRC-0603,Bayraktar Mini,Türkiye,Kale-Baykar,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Kale-Baykar,Group I,Fixed-wing,,,1.2,55,60,,2,1.2,Databook systems specification page 311.
SRC-0604,Bayraktar-TB2,Türkiye,Baykar Makina,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Baykar Makina,Group III,Fixed-wing,630,,20,150,130,55,12,6.5,Databook systems specification page 311.
SRC-0605,Karayel,Türkiye,Vestel Defence,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Vestel Defence,Group II,Fixed-wing,550,,20,200,,190,10.5,6.5,Databook systems specification page 311.
SRC-0606,Kargu,Türkiye,STM,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,STM,Group I,Rotary-wing,,,,,,,,,Databook systems specification page 311.
SRC-0607,Serçe-1,Türkiye,Aselsan,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Aselsan,Group I,Rotary-wing,6.5,,0.5,3,,1,,,Databook systems specification page 311.
SRC-0608,A1-S/M Fury,Ukraine,Athlone Air,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Athlone Air,Group I,Fixed-wing,2.5,,,50,130,,1.6,1.06,Databook systems specification page 312.
SRC-0609,ASU-1 Valkyrie,Ukraine,Aviation Sys- tems of Ukraine,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Aviation Sys- tems of Ukraine,Group I,Fixed-wing,3.5,,2,35,60,,1.6,,Databook systems specification page 312.
SRC-0610,Horlytsya,Ukraine,Antonov,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,,,,Not collected,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,2019-09-01,Published research baseline; status may be outdated,,,Antonov,Group II,Fixed-wing,200,,7,1050,180,50,6.7,,Databook systems specification page 312.
