record_id,photo_url,platform_name,country_of_origin,manufacturer,domain,category,status,photo_status,photo_search_url,photo_page_url,photo_license,aliases,model_codes,airframe_type,class_mark,mtow_kg,endurance_min,endurance_h,range_km,max_speed_kmh,payload_kg,wingspan_m,length_m,source_count,source_datasets,source_urls,verification_level,origin_confidence,last_compiled,notes
UAV-0501,,Sky Striker,Israel,Elbit Systems,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Sky%20Striker%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,,,2,20,,10,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 307.
UAV-0502,,Skylark (Skylark 3),Israel,Elbit,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Skylark%20%28Skylark%203%29%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,45,,6,100,,10,4.7,2.2,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 308.
UAV-0503,,Skylark I-LE (Skylark I-LEX),Israel,Elbit,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Skylark%20I-LE%20%28Skylark%20I-LEX%29%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,7.5,,3,40,,1.2,3,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 308.
UAV-0504,,SpyLite,Israel,Bluebird Aero,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=SpyLite%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,9,,4,80,120,,2.7,1.4,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 308.
UAV-0505,,Ranger,Israel / Switzerland,"IAI,RUAG",Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Ranger%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group II,280,,9,,240,,5.71,4.61,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 308.
UAV-0506,,Watchkeeper,Israel / United Kingdom,"Thales UK,Elbit Systems",Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Watchkeeper%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group II,,,,,,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 308.
UAV-0507,,Falco,Italy,Leonardo,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Falco%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group II,490,,14,200,216,70,7.2,5.25,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 308.
UAV-0508,,Falco Explorer,Italy,Leonardo,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Falco%20Explorer%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group III,1300,,24,,,350,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 308.
UAV-0509,,P.1HH Hammer- Head,Italy,Piaggio Aero- space,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=P.1HH%20Hammer-%20Head%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group III,"6,146",,10.5,8148.8,,226.796,15.6,14.4,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 308.
UAV-0510,,RQ-24A Sixton,Italy,Alpi Aviation,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=RQ-24A%20Sixton%20UAV&title=Special:MediaSearch&type=image,,,,,Rotary-wing,Group I,,,0.5,5,,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 308.
UAV-0511,,Strix-C,Italy,Alpi Aviation,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Strix-C%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,8.65,,,,86,1.5,3,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 308.
UAV-0512,,Strix-D,Italy,Alpi Aviation,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Strix-D%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,,,,,,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 308.
UAV-0513,,FFOS/FFRS,Japan,Fuji Heavy Industries,Military / Government,Medium tactical; Rotary-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=FFOS/FFRS%20UAV&title=Special:MediaSearch&type=image,,,,,Rotary-wing,Group II,,,,,,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 308.
UAV-0514,,JUXS-S1,Japan,Hitachi,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=JUXS-S1%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,,,,,,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 308.
UAV-0515,,Penguin C,Latvia,UAV Factory,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Penguin%20C%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,23,,20,100,115,,3.3,2.3,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 308.
UAV-0516,,Aludra (Mk1),Malaysia,CTRM,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Aludra%20%28Mk1%29%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group II,200,,3,100,220,25,6,4.5,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 308.
UAV-0517,,G1 Guerrero,Mexico,Hydra Technol- ogies,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=G1%20Guerrero%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,30,,6,40,,,2.8,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 309.
UAV-0518,,S4 Ehécatl,Mexico,Hydra Technol- ogies,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=S4%20Eh%C3%A9catl%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,55,,8,,167,9,3.7,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 309.
UAV-0519,,S45 Balaam,Mexico,Hydra Technol- ogies,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=S45%20Balaam%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group II,,,12,,,5,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 309.
UAV-0520,,Tsaigumi,Mexico,"431 Engineering Group, UAVi- sion",Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Tsaigumi%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,95,,,,,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 309.
UAV-0521,,Shahpar,Pakistan,GIDS,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Shahpar%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group II,480,,7,250,150,50,6.6,4.2,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 309.
UAV-0522,,Uqab,Pakistan,GIDS,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Uqab%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group II,200,,6,150,,,5.5,4,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 309.
UAV-0523,,PGZ-19R,Peru,WZL-2,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=PGZ-19R%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,90,,12,150,180,20,5.4,2.8,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 309.
UAV-0524,,Ricuk,Peru,CIDEP,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Ricuk%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,,,,,,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 309.
UAV-0525,,SACT Boreal 5,Romania,Military Equipment and Technolo- gies Research Agency,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=SACT%20Boreal%205%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,5,,,6,75,,1.6,1.4,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 309.
UAV-0526,,Corsair,Russia,OKB Luch,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Corsair%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group II,,,,100,,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 309.
UAV-0527,,Eleron-3SV,Russia,Eniks,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Eleron-3SV%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,5.5,,1.5,,130,1,1.47,0.6,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 309.
UAV-0528,,Granat-1,Russia,Kalashnikov,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Granat-1%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,2.5,,1.3,,120,0.4,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 309.
UAV-0529,,Granat-4,Russia,Kalashnikov,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Granat-4%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,30,,,70,145,3,3.2,2.4,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 309.
UAV-0530,,Orion,Russia,Kronshtadt Group,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Orion%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group III,1000,,24,300,,60-200,16,8,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 310.
UAV-0531,,Ptero-5E,Russia,AFM Servers,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Ptero-5E%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,30,,8,15-75,,5,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 310.
UAV-0532,,Takhion,Russia,Izhmash-UAV,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Takhion%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,25,,6,40,,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 310.
UAV-0533,,Skyblade III,Singapore,Singapore Tech- nologies,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Skyblade%20III%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,5,,1,8,,,2.6,1.4,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 310.
UAV-0534,,Bramor,Slovenia,C-Astral,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Bramor%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,4.5,,3,30,108,,2.3,1,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 310.
UAV-0535,,Indiza,South Africa,CSIR,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Indiza%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,,,1,10,,0.5,2,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 310.
UAV-0536,,Seeker 200,South Africa,Denel Dynamics,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Seeker%20200%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group II,,,10,250,,40,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 310.
UAV-0537,,RemoEye-002B,South Korea,UconSystem,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=RemoEye-002B%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,3.4,,1,10,80,,1.8,1.44,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 310.
UAV-0538,,Remoeye-006,South Korea,Ucon System,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Remoeye-006%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,,,2,15,75,,2.72,1.72,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 310.
UAV-0539,,RQ-101 Falcon,South Korea,KAI,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=RQ-101%20Falcon%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group II,,,6,80,185,,6.4,4.7,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 310.
UAV-0540,,RQ-102,South Korea,KAI,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=RQ-102%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group II,,,,,,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 310.
UAV-0541,,XeFI,South Korea,NESTEC,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=XeFI%20UAV&title=Special:MediaSearch&type=image,,,,,Rotary-wing,Group I,3,,0.5,3,36,0.5,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 310.
UAV-0542,,Alpha 800,Spain,Alpha Un- manned Systems,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Alpha%20800%20UAV&title=Special:MediaSearch&type=image,,,,,Rotary-wing,Group I,,,2.5,30,,,1.8,1.7,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 310.
UAV-0543,,Atlante Tucan,Spain,Airbus SCR,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Atlante%20Tucan%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,5,,0.8,,,,2.73,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 311.
UAV-0544,,Atlantic,Spain,SCR,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Atlantic%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,,,5,100,,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 310.
UAV-0545,,Condor,Spain,Drone Tools,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Condor%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,,,,,,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 310.
UAV-0546,,Fulmar X,Spain,Thales España,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Fulmar%20X%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,20,,8,80,,4,3,1.2,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 311.
UAV-0547,,Sistema integra- do de vigilancia aérea (SIVA),Spain,National Insti- tute of Aero- space Technol- ogy,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Sistema%20integra-%20do%20de%20vigilancia%20a%C3%A9rea%20%28SIVA%29%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,300,,,,190,,5.8,4,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 311.
UAV-0548,,F-330,Sweden,UMS Skeldar,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=F-330%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,23.7,,8,,120,10,3.3,2.27,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 311.
UAV-0549,,V-200,Sweden,UMS Skeldar,Military / Government,Medium tactical; Rotary-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=V-200%20UAV&title=Special:MediaSearch&type=image,,,,,Rotary-wing,Group II,235,,5,100-200,150,,4.6,4,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 311.
UAV-0550,,Cardinal II,Taiwan,NCSIST,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Cardinal%20II%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,5.5,,1,,55,,1.9,1.3,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 311.
UAV-0551,,Chung Shyang II,Taiwan,CSIST,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Chung%20Shyang%20II%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group II,450,,,,180,,8.7,5.3,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 311.
UAV-0552,,Teng Yun,Taiwan,National Chung- Shan Institute of Science and Technology,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Teng%20Yun%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group III,,,24,,,,18,8,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 311.
UAV-0553,,Narai 3.0,Thailand,Naval Research and Develop- ment Office (NRDO),Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Narai%203.0%20UAV&title=Special:MediaSearch&type=image,,,,,Rotary-wing,Group I,,,,,,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 311.
UAV-0554,,Tiger Shark II,Thailand,DTI,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Tiger%20Shark%20II%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,,,12,,185.2,,6,4.2,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 311.
UAV-0555,,U-1 Sky Scout,Thailand,RV Connex,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=U-1%20Sky%20Scout%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,,,,,,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 311.
UAV-0556,,Anka,Türkiye,TAI,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Anka%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group III,1600,,24,,217,200,17,8,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 311.
UAV-0557,,Bayraktar Mini,Türkiye,Kale-Baykar,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Bayraktar%20Mini%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,,,1.2,55,60,,2,1.2,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 311.
