raw_id,raw_name,source_dataset,source_url,external_ref,raw_country,raw_manufacturer,domain,category,status,credibility_tier,promoted_record_id,promoted_name,created_at
503,3S,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0503,France,Drone Protect Systems,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,2,UAV-87319D872852,3S,2026-08-02T16:05:02+00:00
187,Agras T40,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0187,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-79F7DC00223A,Agras T40,2026-08-02T16:05:02+00:00
188,Agras T70P,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0188,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-DD521E8E0B4C,Agras T70P,2026-08-02T16:05:02+00:00
190,Air 2S,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0190,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-09C611969BB5,DJI Air 2S,2026-08-02T16:05:02+00:00
191,Air 3,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0191,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-11D60BB57704,DJI Air 3,2026-08-02T16:05:02+00:00
192,Air 3S,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0192,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-053AFA577E6C,DJI AIR 3S,2026-08-02T16:05:02+00:00
279,Alias,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0279,United States,LaTrax,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-CDB6FDBE91FA,Alias,2026-08-02T16:05:02+00:00
273,Alta X,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0273,United States,Freefly,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-0CE1A17DAA41,Freefly Alta X,2026-08-02T16:05:02+00:00
280,Anafi,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0280,France,Parrot,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-6215201471C7,Anafi,2026-08-02T16:05:02+00:00
172,Aquila 2,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0172,Unknown,Codev Dynamics,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-892684D962FF,Aquila 2,2026-08-02T16:05:02+00:00
173,Aquila 3,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0173,Unknown,Codev Dynamics,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-71C8AF453713,Aquila 3,2026-08-02T16:05:02+00:00
274,Astro,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0274,United States,Freefly,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-90C9D7BDFB9D,Astro,2026-08-02T16:05:02+00:00
193,Avata,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0193,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-5B5CAB331A9F,Avata,2026-08-02T16:05:02+00:00
194,Avata 2,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0194,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-86FC68A8B502,DJI Avata 2,2026-08-02T16:05:02+00:00
283,Bebop,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0283,France,Parrot,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-8FB7A40DDE4F,Bebop,2026-08-02T16:05:02+00:00
284,Bebop 2,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0284,France,Parrot,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-B4A998A7BA91,Bebop 2,2026-08-02T16:05:02+00:00
297,Breeze,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0297,China,Yuneec,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-6E2AD22E6CC8,Breeze,2026-08-02T16:05:02+00:00
157,CUBEE,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0157,Unknown,AirWood,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-4D47CDED864C,CUBEE,2026-08-02T16:05:02+00:00
285,Disco,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0285,France,Parrot,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-9A1C2A67FCD8,Disco,2026-08-02T16:05:02+00:00
159,Dragonfish,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0159,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-543C3A3E7380,Dragonfish,2026-08-02T16:05:02+00:00
167,EVO MAX 4T,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0167,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-A3298C746F55,Autel EVO Max 4T,2026-08-02T16:05:02+00:00
168,EVO Nano,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0168,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-9B5FFD026933,EVO Nano,2026-08-02T16:05:02+00:00
160,Evo,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0160,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-261679FD18AD,Evo,2026-08-02T16:05:02+00:00
161,Evo 2 Dual,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0161,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-099C85094AA5,Evo 2 Dual,2026-08-02T16:05:02+00:00
162,Evo 2 Dual 640T,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0162,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-126C43849BCB,Evo 2 Dual 640T,2026-08-02T16:05:02+00:00
163,Evo 2 Pro,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0163,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-14D4286CF220,Evo 2 Pro,2026-08-02T16:05:02+00:00
164,Evo II,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0164,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-BE2A95ECCACD,Evo II,2026-08-02T16:05:02+00:00
165,Evo Lite,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0165,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-1AA4D39A8CD2,Evo Lite,2026-08-02T16:05:02+00:00
166,Evo Lite+,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0166,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-1AA4D39A8CD2,Evo Lite,2026-08-02T16:05:02+00:00
294,FIMI X8,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0294,China,Xiaomi,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-C71E376EC051,FIMI X8,2026-08-02T16:05:02+00:00
200,FPV,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0200,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-240EAF9B7DD8,FPV,2026-08-02T16:05:02+00:00
195,Flame Wheel F330,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0195,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-58C735BA2624,Flame Wheel F330,2026-08-02T16:05:02+00:00
196,Flame Wheel F450,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0196,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-7F9CB69166D5,Flame Wheel F450,2026-08-02T16:05:02+00:00
197,Flame Wheel F550,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0197,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-B94458C90C22,Flame Wheel F550,2026-08-02T16:05:02+00:00
199,FlyCart 100 Ultimate,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0199,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-F84042779E59,FlyCart 100 Ultimate,2026-08-02T16:05:02+00:00
198,FlyCart 30,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0198,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-3EE2A523387C,DJI FlyCart 30,2026-08-02T16:05:02+00:00
291,GEMINI,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0291,China,TBS,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-468DA084E995,GEMINI,2026-08-02T16:05:02+00:00
278,H109S X4 Pro,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0278,China,Hubsan,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-193B6886C645,H109S X4 Pro,2026-08-02T16:05:02+00:00
298,H520,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0298,China,Yuneec,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-F6BD05BDF583,H520,2026-08-02T16:05:02+00:00
299,H520E,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0299,China,Yuneec,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-4F26EAC55E70,H520E,2026-08-02T16:05:02+00:00
300,H520E-RTK,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0300,China,Yuneec,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-804BA88A64CB,H520E-RTK,2026-08-02T16:05:02+00:00
301,H850-RTK,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0301,China,Yuneec,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-25E54AC358B9,H850-RTK,2026-08-02T16:05:02+00:00
152,IRIS+,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0152,United States,3D Robotics,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-3E9AFE235A0E,IRIS+,2026-08-02T16:05:02+00:00
201,Inspire 1,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0201,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-ED9993670390,Inspire 1,2026-08-02T16:05:02+00:00
202,Inspire 1 Pro,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0202,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-88A450BFE04C,Inspire 1 Pro,2026-08-02T16:05:02+00:00
203,Inspire 1 Raw,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0203,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-39B7B995C2F3,Inspire 1 Raw,2026-08-02T16:05:02+00:00
204,Inspire 2,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0204,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-30B603083FED,Inspire 2,2026-08-02T16:05:02+00:00
205,Inspire 3,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0205,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-E60F86F63DAE,DJI Inspire 3,2026-08-02T16:05:02+00:00
275,Karma,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0275,United States,GoPro,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-512423CB3A48,Karma,2026-08-02T16:05:02+00:00
169,Kestrel,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0169,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-9D65C9C5A1ED,Kestrel,2026-08-02T16:05:02+00:00
302,Mantis G,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0302,China,Yuneec,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-49159A898967,Mantis G,2026-08-02T16:05:02+00:00
303,Mantis Q,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0303,China,Yuneec,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-59376C70E9A7,Mantis Q,2026-08-02T16:05:02+00:00
206,Matrice 100,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0206,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-B65D5828A6F1,Matrice 100,2026-08-02T16:05:02+00:00
207,Matrice 200,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0207,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-7844C2248776,Matrice 200,2026-08-02T16:05:02+00:00
208,Matrice 200 V2,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0208,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-8EB67B463C0E,Matrice 200 V2,2026-08-02T16:05:02+00:00
209,Matrice 210,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0209,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-51CBFA6F4B07,Matrice 210,2026-08-02T16:05:02+00:00
210,Matrice 210 RTK,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0210,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-4E3CC254A0AF,Matrice 210 RTK,2026-08-02T16:05:02+00:00
211,Matrice 210 RTK V2,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0211,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-9D22B618484A,Matrice 210 RTK V2,2026-08-02T16:05:02+00:00
212,Matrice 210 V2,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0212,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-DFFB2247B167,Matrice 210 V2,2026-08-02T16:05:02+00:00
213,Matrice 30,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0213,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-CFE071A57EB3,Matrice 30,2026-08-02T16:05:02+00:00
215,Matrice 300 RTK,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0215,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-ED54B955280F,Matrice 300 RTK,2026-08-02T16:05:02+00:00
214,Matrice 30T,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0214,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-680F8BA92BE3,Matrice 30T,2026-08-02T16:05:02+00:00
216,Matrice 350 RTK,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0216,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-5E73FD2B7018,Matrice 350 RTK,2026-08-02T16:05:02+00:00
217,Matrice 400,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0217,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-03928F0B790D,DJI Matrice 400,2026-08-02T16:05:02+00:00
218,Matrice 4E,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0218,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-801F5538D561,DJI Matrice 4E,2026-08-02T16:05:02+00:00
219,Matrice 4T,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0219,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-CDFE02C7C465,DJI Matrice 4T,2026-08-02T16:05:02+00:00
220,Matrice 600,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0220,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-6CE53F35505D,Matrice 600,2026-08-02T16:05:02+00:00
221,Matrice 600 Pro,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0221,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-49F82E86B55B,Matrice 600 Pro,2026-08-02T16:05:02+00:00
222,Mavic 2 Enterprise,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0222,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-5640FA5E64E7,Mavic 2 Enterprise,2026-08-02T16:05:02+00:00
223,Mavic 2 Enterprise Advanced,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0223,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-4FA8E734CB80,Mavic 2 Enterprise Advanced,2026-08-02T16:05:02+00:00
224,Mavic 2 Enterprise Dual,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0224,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-E69FE3043436,Mavic 2 Enterprise Dual,2026-08-02T16:05:02+00:00
225,Mavic 2 Pro,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0225,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-B3ABC8FDA762,Mavic 2 Pro,2026-08-02T16:05:02+00:00
226,Mavic 2 Zoom,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0226,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-4E8A21A25A7E,Mavic 2 Zoom,2026-08-02T16:05:02+00:00
230,Mavic 3,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0230,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-CB174CE425A5,Mavic 3,2026-08-02T16:05:02+00:00
227,Mavic 3 3E,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0227,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-88E6FF949394,Mavic 3 3E,2026-08-02T16:05:02+00:00
228,Mavic 3 3M,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0228,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-818D7582B68C,Mavic 3 3M,2026-08-02T16:05:02+00:00
229,Mavic 3 3T,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0229,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-CD42D555D3BB,Mavic 3 3T,2026-08-02T16:05:02+00:00
231,Mavic 3 Cine,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0231,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-6002FFBDF6DD,Mavic 3 Cine,2026-08-02T16:05:02+00:00
232,Mavic 3 Classic,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0232,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-279BBF7B0B98,DJI MAVIC 3 Classic,2026-08-02T16:05:02+00:00
233,Mavic 3 Pro,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0233,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-6D2808925AFD,DJI Mavic 3 Pro,2026-08-02T16:05:02+00:00
234,Mavic 3 Pro Cine,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0234,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-3229B7E31701,DJI Mavic 3 Pro Cine,2026-08-02T16:05:02+00:00
235,Mavic 4 Pro,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0235,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-789580914BC1,DJI Mavic 4 Pro,2026-08-02T16:05:02+00:00
236,Mavic Air,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0236,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-1DE44A51588D,Mavic Air,2026-08-02T16:05:02+00:00
237,Mavic Air 2,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0237,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-E95F0F16D59A,Mavic Air 2,2026-08-02T16:05:02+00:00
238,Mavic Mini,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0238,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-8E4481AAC75A,Mavic Mini,2026-08-02T16:05:02+00:00
239,Mavic Pro,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0239,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-F88296E43318,Mavic Pro,2026-08-02T16:05:02+00:00
240,Mavic Pro Platinum,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0240,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-0799E483E893,Mavic Pro Platinum,2026-08-02T16:05:02+00:00
295,Mi Drone 4K,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0295,China,Xiaomi,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-70794A9A87C6,Mi Drone 4K,2026-08-02T16:05:02+00:00
296,Mi Drone Mini,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0296,China,Xiaomi,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-E9FD7B3CED3B,Mi Drone Mini,2026-08-02T16:05:02+00:00
241,Mini 2,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0241,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-B95A493A456C,Mini 2,2026-08-02T16:05:02+00:00
242,Mini 2 SE,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0242,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-D377C2F1FBED,DJI Mini 2 SE,2026-08-02T16:05:02+00:00
243,Mini 3,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0243,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-2276FC3A35FC,DJI Mini 3,2026-08-02T16:05:02+00:00
244,Mini 3 Pro,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0244,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-C83D7BF6BB8A,Mini 3 Pro,2026-08-02T16:05:02+00:00
245,Mini 4 Pro,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0245,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-8E968C9EE576,Mini 4 Pro,2026-08-02T16:05:02+00:00
246,Mini 5 Pro,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0246,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-4655BBFE1B9C,DJI Mini 5 Pro,2026-08-02T16:05:02+00:00
247,Neo,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0247,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-DB521FA9FAFD,DJI Neo,2026-08-02T16:05:02+00:00
248,Phantom 1,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0248,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-057FB7A29280,Phantom 1,2026-08-02T16:05:02+00:00
249,Phantom 2,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0249,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-E97E698229F1,Phantom 2,2026-08-02T16:05:02+00:00
250,Phantom 2 Vision,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0250,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-90DA8CEDC0C0,Phantom 2 Vision,2026-08-02T16:05:02+00:00
251,Phantom 2 Vision+,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0251,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-90DA8CEDC0C0,Phantom 2 Vision,2026-08-02T16:05:02+00:00
252,Phantom 3 4k,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0252,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-22B9CC1F89D3,Phantom 3 4k,2026-08-02T16:05:02+00:00
253,Phantom 3 Advanced,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0253,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-B971D4C1FCF0,Phantom 3 Advanced,2026-08-02T16:05:02+00:00
254,Phantom 3 Professional,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0254,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-4435E8ECFBEE,Phantom 3 Professional,2026-08-02T16:05:02+00:00
255,Phantom 3 SE,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0255,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-5DEBF68F623B,Phantom 3 SE,2026-08-02T16:05:02+00:00
256,Phantom 3 Standard,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0256,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-D057E3549F58,Phantom 3 Standard,2026-08-02T16:05:02+00:00
257,Phantom 4,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0257,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-D40E291EB72B,Phantom 4,2026-08-02T16:05:02+00:00
258,Phantom 4 Advanced,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0258,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-2DE7DF0D23F1,Phantom 4 Advanced,2026-08-02T16:05:02+00:00
259,Phantom 4 Multispectral,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0259,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-38D6EC0511FE,Phantom 4 Multispectral,2026-08-02T16:05:02+00:00
